canonical_smiles,value
*Oc1ccc2c(c1)C(=O)N(c1ccc(Oc3cc(C(C)(C)C)c(Oc4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)cc3C(C)(C)C)cc1)C2=O,0.4557179198958765
*Sc1cccc2c1C(=O)N(c1ccc(N3C(=O)c4cccc(*)c4C3=O)cc1)C2=O,0.5598414482636218
*Sc1ccc2c(c1)C(=O)N(c1ccc(N3C(=O)c4ccc(*)cc4C3=O)cc1)C2=O,0.5468260072176536
*Sc1ccc2c(c1)C(=O)N(c1ccc(N3C(=O)c4cccc(*)c4C3=O)cc1)C2=O,0.5480092291309235
*Oc1ccc2c(c1)C(=O)N(c1ccc(N3C(=O)c4ccc(*)cc4C3=O)cc1)C2=O,0.5551085606105426
*c1ccc2c(c1)C(=O)N(c1ccc(N3C(=O)c4ccc(C(*)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc1)C2=O,0.5551085606105426
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(N3C(=O)c4ccc(*)cc4C3=O)cc1)C2=O,0.5633911140034313
*c1ccc2c(c1)C(=O)N(c1ccc(N3C(=O)c4ccc(*)cc4C3=O)cc1)C2=O,0.5775897769626694
*c1ccc2c(c1)C(=O)N(c1ccc(N3C(=O)c4cccc(*)c4C3=O)cc1)C2=O,0.6485830917588594
*c1cccc2c1C(=O)N(c1ccc(Cc3ccc(N4C(=O)c5cccc(*)c5C4=O)cc3)cc1)C2=O,0.537360231911495
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Cc3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc1)C2=O,0.5314441223451458
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Cc3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc1)C2=O,0.5125125717328285
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Cc3ccc(N4C(=O)c5ccc(*)cc5C4=O)c(C)c3)cc1C)C2=O,0.5065964621664794
*c1ccc2c(c1)C(=O)N(c1ccc(Cc3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc1)C2=O,0.5338105661716855
*c1ccc2c(c1)C(=O)N(c1ccc(Cc3ccc(N4C(=O)c5ccc(*)cc5C4=O)c(C)c3C)c(C)c1C)C2=O,0.5207951251257174
*c1ccc2c(c1)C(=O)N(c1ccc(Cc3ccc(N4C(=O)c5ccc(*)cc5C4=O)c(C)c3)cc1C)C2=O,0.5231615689522571
